pmid,gene,year,title
35563273,NES,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,NR2F1,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,HOPX,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,ASPM,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
35563273,CUX1,2022,Neurogenesis of Subventricular Zone Progenitors in the Premature Cortex of Ferrets Facilitated by Ne
33661352,PAX6,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,TBR2,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,TRNP1,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,ARHGAP11B,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,FAM107A,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,SOX2,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,NES,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,NR2F1,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,HOPX,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,ASPM,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
33661352,CUX1,2021,Dynamic expression of NR2F1 and SOX2 in developing and adult human cortex: comparison with cortical 
32554627,PAX6,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,TBR2,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,TRNP1,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,ARHGAP11B,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,FAM107A,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,SOX2,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,NES,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,NR2F1,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,HOPX,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,ASPM,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32554627,CUX1,2020,Human-specific ARHGAP11B increases size and folding of primate neocortex in the fetal marmoset.
32402123,PAX6,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,TBR2,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,TRNP1,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,ARHGAP11B,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,FAM107A,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,SOX2,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,NES,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,NR2F1,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,HOPX,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,ASPM,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
32402123,CUX1,2020,hiPS-Derived Astroglia Model Shows Temporal Transcriptomic Profile Related to Human Neural Developme
31871317,PAX6,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,TBR2,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,TRNP1,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,ARHGAP11B,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,FAM107A,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,SOX2,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,NES,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,NR2F1,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,HOPX,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,ASPM,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31871317,CUX1,2020,Endfoot regeneration restricts radial glial state and prevents translocation into the outer subventr
31681469,PAX6,2019,Recent advances in understanding neocortical development.
31681469,TBR2,2019,Recent advances in understanding neocortical development.
31681469,TRNP1,2019,Recent advances in understanding neocortical development.
31681469,ARHGAP11B,2019,Recent advances in understanding neocortical development.
31681469,FAM107A,2019,Recent advances in understanding neocortical development.
31681469,SOX2,2019,Recent advances in understanding neocortical development.
31681469,NES,2019,Recent advances in understanding neocortical development.
31681469,NR2F1,2019,Recent advances in understanding neocortical development.
31681469,HOPX,2019,Recent advances in understanding neocortical development.
31681469,ASPM,2019,Recent advances in understanding neocortical development.
31681469,CUX1,2019,Recent advances in understanding neocortical development.
31453408,PAX6,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,TBR2,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,TRNP1,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,ARHGAP11B,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,FAM107A,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,SOX2,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,NES,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,NR2F1,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,HOPX,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,ASPM,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
31453408,CUX1,2019,Follow-up study of subventricular zone progenitors with multiple rounds of cell division during sulc
30146301,PAX6,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,TBR2,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,TRNP1,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,ARHGAP11B,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,FAM107A,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,SOX2,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,NES,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,NR2F1,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,HOPX,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,ASPM,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
30146301,CUX1,2018,Sodium Channel SCN3A (Na(V)1.3) Regulation of Human Cerebral Cortical Folding and Oral Motor Develop
29643508,PAX6,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,TBR2,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,TRNP1,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,ARHGAP11B,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,FAM107A,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,SOX2,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,NES,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,NR2F1,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,HOPX,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,ASPM,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29643508,CUX1,2018,Aspm knockout ferret reveals an evolutionary mechanism governing cerebral cortical size.
29618285,PAX6,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,TBR2,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,TRNP1,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,ARHGAP11B,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,FAM107A,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,SOX2,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,NES,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,NR2F1,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,HOPX,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,ASPM,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29618285,CUX1,2018,Evolution of New miRNAs and Cerebro-Cortical Development.
29367288,PAX6,2018,How Cells Fold the Cerebral Cortex.
29367288,TBR2,2018,How Cells Fold the Cerebral Cortex.
29367288,TRNP1,2018,How Cells Fold the Cerebral Cortex.
29367288,ARHGAP11B,2018,How Cells Fold the Cerebral Cortex.
29367288,FAM107A,2018,How Cells Fold the Cerebral Cortex.
29367288,SOX2,2018,How Cells Fold the Cerebral Cortex.
29367288,NES,2018,How Cells Fold the Cerebral Cortex.
29367288,NR2F1,2018,How Cells Fold the Cerebral Cortex.
29367288,HOPX,2018,How Cells Fold the Cerebral Cortex.
29367288,ASPM,2018,How Cells Fold the Cerebral Cortex.
29367288,CUX1,2018,How Cells Fold the Cerebral Cortex.
29033352,PAX6,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,TBR2,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,TRNP1,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,ARHGAP11B,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,FAM107A,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,SOX2,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,NES,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
29033352,NR2F1,2017,The Primate-Specific Gene TMEM14B Marks Outer Radial Glia Cells and Promotes Cortical Expansion and 
